2	4	3	4	2	2	2	3	3	1	3	2	2	2	4	4	3	3	3	3	2	4	2	2	3	3	2	2	1	38
2	5	5	1	3	1	5	1	5	3	2	5	1	4	1	1	5	1	5	1	5	4	1	1	5	4	1	2	1	33
2	4	5	4	3	3	3	2	3	2	3	2	2	4	2	4	4	3	4	2	3	4	2	2	2	4	2	2	1	33
2	2	2	3	4	1	2	2	3	1	2	4	2	5	1	3	5	3	5	2	5	2	1	3	1	5	3	2	2	22
2	4	1	5	1	1	3	1	5	4	1	1	1	1	5	5	4	2	2	1	1	5	1	1	1	3	2	2	2	56
2	3	1	2	1	3	3	1	1	3	1	2	2	1	3	3	2	3	2	3	1	2	3	2	1	2	2	2	1	37
2	3	1	1	2	2	2	1	1	3	3	2	3	2	3	3	2	3	2	2	3	2	2	3	1	2	2	2	2	58
2	1	1	1	1	1	1	1	1	2	1	2	2	1	5	3	1	4	1	2	1	1	4	5	1	1	4	2	2	58
2	3	1	3	1	5	4	3	3	3	3	2	3	1	3	3	4	4	3	4	1	1	2	3	1	2	4	2	2	26
2	3	2	1	1	3	1	1	1	4	2	1	5	1	5	1	2	3	1	5	2	1	3	5	1	1	2	2	1	48
2	3	2	2	1	1	1	3	1	3	4	2	2	3	4	4	4	4	3	2	1	3	2	3	1	2	3	2	2	70
2	3	1	4	2	2	3	1	2	5	3	4	2	2	5	5	3	5	4	3	1	4	5	4	3	3	2	2	2	56
2	3	3	5	2	2	3	3	2	5	2	3	3	2	4	4	2	4	3	3	3	3	3	3	2	2	3	2	1	55
2	4	3	2	3	2	3	3	3	4	2	3	2	3	3	3	3	3	3	2	3	3	3	3	3	3	2	2	2	57
2	3	2	3	2	1	4	1	3	4	1	4	1	1	4	2	1	4	2	1	1	4	4	2	2	4	2	2	2	34
2	1	1	5	1	5	1	1	1	5	1	1	5	1	1	1	1	3	3	5	1	1	3	1	3	3	5	2	2	24
2	4	1	2	1	5	1	2	1	4	1	3	4	1	5	3	1	4	1	4	4	3	4	4	1	1	5	2	1	55
2	3	1	1	1	2	2	5	1	5	4	1	2	1	5	3	1	4	1	5	1	1	1	3	1	1	3	2	2	54
2	4	2	4	3	4	4	4	4	4	4	2	2	3	4	5	3	4	2	3	3	3	4	5	2	5	4	2	1	60
2	5	1	1	1	2	2	1	5	4	2	2	4	2	4	4	2	5	1	3	1	2	5	3	1	1	2	2	2	56
2	5	1	1	1	1	1	1	1	1	1	1	1	1	5	1	1	5	1	2	1	3	3	2	1	1	1	2	2	44
2	3	3	3	3	3	3	2	3	4	3	3	3	2	4	4	2	4	3	2	2	3	4	4	2	3	4	2	2	46
2	4	4	4	4	3	3	4	4	4	3	4	3	4	4	3	4	3	3	2	4	4	3	3	4	4	4	2	2	38
2	2	1	4	1	5	3	1	1	3	3	1	4	1	4	5	2	4	1	5	1	1	5	5	1	1	5	2	2	29
2	4	1	3	1	2	2	1	1	2	1	3	1	1	3	2	2	2	1	2	2	3	1	2	3	1	1	2	2	45
2	3	3	4	2	2	2	3	2	2	1	2	3	4	3	3	1	4	3	3	5	3	2	3	2	5	3	2	2	25
2	2	1	5	1	2	1	1	3	3	1	1	1	1	4	5	2	4	1	2	1	4	4	2	1	1	5	2	2	45
2	5	2	4	1	4	3	3	4	5	3	4	2	2	4	4	4	4	4	2	1	4	3	4	2	5	3	2	1	42
2	4	4	3	3	2	3	2	4	3	2	3	2	4	3	3	3	3	3	2	3	3	2	2	3	3	2	2	1	37
2	4	2	4	2	4	2	2	2	4	4	3	5	2	3	4	2	3	3	4	3	3	4	3	2	4	4	2	1	44
2	2	1	3	1	2	1	2	2	4	3	2	2	3	3	3	2	3	2	2	1	2	3	2	1	1	2	2	1	62
2	5	1	5	1	2	3	3	4	5	3	5	1	1	4	3	4	5	1	2	2	4	4	2	1	3	2	2	2	45
2	4	2	4	2	2	1	1	1	2	2	3	2	1	4	4	3	1	1	1	1	4	2	1	1	1	3	2	2	55
2	4	3	4	1	1	4	1	2	3	1	4	1	1	4	2	5	2	3	1	3	1	1	1	2	4	1	2	2	59
2	3	2	3	2	3	2	3	3	3	3	2	3	3	3	3	3	3	4	2	3	2	2	3	2	3	3	2	1	52
2	3	2	3	3	4	2	3	2	4	4	3	4	2	4	4	3	4	3	4	2	2	4	4	2	4	4	2	2	60
2	3	3	4	2	2	3	2	2	4	2	2	2	2	4	3	2	3	2	2	3	2	4	3	3	4	2	2	1	62
2	3	3	3	2	2	1	3	1	1	2	3	1	1	2	2	1	1	1	1	1	2	3	1	1	1	1	2	2	42
2	2	2	3	1	3	1	2	2	4	3	1	1	5	4	4	2	3	4	2	2	1	1	3	1	4	3	2	2	37
2	4	3	1	1	4	3	1	3	4	3	2	4	1	4	5	3	3	1	4	4	4	4	4	1	3	2	2	1	37
2	5	5	2	4	1	5	1	4	4	1	5	2	5	5	2	4	3	4	2	3	4	1	1	4	5	1	2	1	20
2	3	1	2	3	3	2	2	2	4	3	4	2	4	4	4	4	4	4	2	1	1	1	3	1	4	3	2	2	67
2	4	5	5	4	5	5	3	5	5	4	5	4	2	5	5	5	5	4	4	5	5	5	5	3	3	3	2	2	68
2	3	2	3	2	4	2	1	2	5	2	3	5	1	5	3	2	5	3	4	1	1	2	2	1	1	2	2	1	55
2	4	1	3	1	3	1	1	3	4	2	3	3	1	4	3	3	4	1	2	1	4	3	2	2	2	2	2	2	67
2	3	1	2	1	2	2	3	1	3	1	2	2	1	3	2	2	2	2	2	3	2	2	2	3	1	3	2	1	62
2	5	5	4	5	2	5	5	5	4	5	5	2	3	1	1	4	1	4	2	5	5	2	1	2	5	2	2	1	21
2	4	2	2	2	5	2	4	4	4	3	2	4	3	4	4	3	3	2	5	3	3	3	3	3	2	4	2	1	59
2	4	1	3	2	3	3	3	3	4	3	1	2	3	4	4	2	3	3	2	1	3	2	3	1	3	4	2	2	58
2	4	1	2	3	4	2	4	3	3	3	2	4	1	4	4	2	4	3	4	3	1	3	3	1	3	4	2	1	70
2	4	3	3	4	2	4	3	4	3	3	3	2	3	4	3	4	3	4	3	3	3	3	2	2	4	3	2	1	58
2	4	2	4	1	2	1	2	4	4	1	4	5	2	5	4	1	4	1	4	1	1	2	4	1	1	4	2	2	55
2	3	1	3	1	4	2	3	2	4	1	1	4	2	4	4	2	4	2	4	2	3	4	2	1	2	3	2	2	66
2	3	3	3	3	2	3	1	1	4	1	3	1	4	4	4	2	3	2	1	3	2	2	2	3	3	2	2	2	52
2	3	3	4	3	5	3	3	3	5	3	3	5	3	5	4	3	4	5	4	3	5	4	4	1	2	4	2	1	33
2	5	5	4	4	5	4	5	4	5	4	5	2	4	2	4	4	4	5	2	5	4	2	2	4	4	2	2	2	53
2	1	1	3	1	1	1	1	1	4	1	1	1	1	4	1	2	5	1	1	1	3	3	1	1	1	2	2	2	61
2	3	1	1	1	2	2	2	1	2	3	1	3	1	5	4	3	5	3	5	1	2	4	5	1	4	4	2	2	60
2	5	5	3	4	2	5	2	5	2	1	5	2	5	2	1	5	2	5	2	4	4	4	1	2	4	1	2	1	23
2	4	2	4	1	1	1	1	1	4	1	2	4	1	5	5	1	5	1	5	1	3	3	5	1	1	5	1	2	57
2	5	5	4	5	2	5	2	5	4	2	5	2	4	5	2	5	3	4	1	2	5	1	1	1	4	1	1	1	22
2	4	4	2	5	3	4	4	5	3	2	5	3	5	3	3	4	3	5	2	4	3	2	2	5	4	4	1	2	24
2	3	1	5	1	5	1	2	2	4	2	1	4	1	5	5	1	3	1	4	1	1	4	4	1	1	5	1	1	20
2	4	2	3	4	4	4	5	3	4	4	2	3	4	3	3	4	3	5	3	4	2	4	3	4	2	3	1	1	48
2	5	3	2	5	1	4	2	5	5	2	5	1	4	1	1	5	2	3	2	5	5	2	2	1	5	2	1	1	21
2	3	1	3	2	1	1	1	1	2	2	1	1	1	3	2	1	4	1	2	2	4	2	4	3	1	3	1	1	22
2	5	1	5	1	1	1	5	1	5	1	1	5	1	5	5	1	5	1	5	1	1	5	5	1	1	5	1	2	30
2	5	2	5	1	3	2	2	5	5	4	4	1	2	5	4	5	5	4	1	1	5	5	3	2	3	2	1	1	48
2	2	1	2	1	2	4	4	2	4	4	2	2	2	4	3	2	4	3	4	4	3	4	3	2	2	2	1	1	21
2	3	4	5	3	3	2	5	2	5	5	3	4	5	3	4	3	3	5	2	3	5	2	2	1	3	3	1	1	31
2	5	2	4	1	1	1	1	4	3	1	2	1	2	4	4	3	5	1	3	1	4	4	1	1	1	2	1	2	32
2	3	1	2	1	3	1	2	1	3	2	2	2	1	4	3	1	2	1	2	1	2	2	3	1	1	2	1	2	38
2	5	4	3	3	3	4	4	4	4	2	3	3	3	3	3	4	3	3	3	3	3	3	2	3	3	3	1	1	33
2	5	2	4	1	3	1	2	4	5	2	3	2	3	5	4	3	5	3	3	2	4	1	3	1	4	2	1	2	21
2	4	3	4	4	2	4	3	4	3	2	4	2	5	3	4	4	3	5	2	3	4	2	2	4	3	2	1	2	20
2	4	2	4	2	3	2	2	2	3	3	2	2	3	3	3	2	3	2	2	1	1	4	4	1	1	4	1	1	21
2	3	4	3	4	2	4	2	5	2	4	4	3	5	2	2	5	2	5	1	3	5	2	2	5	4	2	1	2	27
2	5	5	5	5	5	5	1	5	1	3	5	1	5	1	1	5	1	5	1	5	4	1	1	5	5	5	1	2	27
2	5	5	5	3	5	5	5	5	4	5	3	5	5	4	5	4	3	3	5	3	3	3	3	5	5	4	1	1	59
2	3	1	3	1	2	1	1	2	1	1	1	2	1	4	2	1	4	1	2	1	1	4	4	1	1	3	1	2	54
2	3	5	3	5	1	3	1	5	5	2	4	1	4	5	2	4	2	4	2	4	5	3	2	5	3	2	1	2	22
2	4	3	3	2	3	2	2	1	3	3	3	2	1	3	3	2	3	3	2	3	3	3	2	2	2	2	1	1	43
2	3	3	4	3	3	2	5	4	3	4	4	2	5	3	3	3	2	4	1	3	4	2	2	1	2	3	1	1	24
2	2	1	4	1	5	1	2	1	4	2	1	4	1	5	3	1	4	1	4	1	2	4	1	1	1	3	1	1	26
2	4	2	3	2	4	4	5	5	3	2	2	2	3	2	2	4	2	3	2	3	4	2	2	2	4	2	1	2	19
2	3	2	4	2	2	2	2	1	3	2	1	2	1	4	4	2	4	1	3	1	3	2	3	2	2	3	1	2	39
2	5	3	3	3	3	1	3	1	3	1	3	5	1	3	5	1	5	3	3	1	5	1	1	3	3	3	1	1	32
2	4	2	4	1	2	1	3	1	5	3	2	1	2	3	4	2	2	2	3	2	2	2	4	1	1	4	1	2	29
2	5	4	4	4	4	4	5	4	3	3	4	3	5	3	3	4	3	4	3	4	4	3	3	4	4	3	1	1	37
2	3	3	2	3	2	3	3	3	3	3	4	3	2	4	3	2	4	4	2	1	4	3	4	1	2	3	1	2	26
2	5	5	2	5	1	5	2	5	4	1	5	1	5	2	1	5	2	5	1	5	5	1	1	5	5	1	1	1	24
2	4	1	4	2	4	3	1	3	3	1	3	2	1	4	4	3	3	2	2	2	2	3	3	1	1	3	1	1	56
2	5	4	5	4	5	4	2	2	4	4	3	5	2	4	4	2	4	2	3	3	4	5	3	2	4	4	1	1	30
2	5	5	3	5	2	5	2	5	4	2	5	2	5	2	2	5	2	4	2	1	3	2	1	2	4	1	1	2	19
2	4	1	4	2	4	2	2	3	4	3	2	3	4	4	3	2	4	4	4	2	3	3	4	1	1	3	1	2	25
